19960611	 1496.500000	      0.759	       0.00	     0.0000	    0.00234	    0.00000	    2.45897
19960612	 1502.750000	      1.193	       0.00	     0.0000	    0.00418	    0.00000	    2.43086
19960613	 1496.600000	      0.650	       0.00	     0.0000	   -0.00409	   -0.00000	    2.40370
19960614	 1486.600000	     -0.202	       0.00	     0.0000	   -0.00668	   -0.00000	    2.37743
19960617	 1484.050000	     -0.448	       0.00	     0.0000	   -0.00172	   -0.00000	    2.35200
19960618	 1470.500000	     -1.581	      -1.00	     0.0000	   -0.00913	    0.00913	    3.09065
19960619	 1472.500000	     -1.363	      -1.00	     0.0000	    0.00136	   -0.00136	    2.70616
19960620	 1469.250000	     -1.665	      -1.00	     0.0000	   -0.00221	    0.00221	    3.12216
19960621	 1476.290000	     -1.123	       0.00	     0.0000	    0.00479	    0.00000	    3.09086
19960624	 1478.750000	     -0.957	       0.00	     0.0000	    0.00167	    0.00000	    3.06048
19960625	 1471.000000	     -1.685	      -1.00	     0.0000	   -0.00524	    0.00524	    3.74801
19960626	 1461.250000	     -2.399	      -1.00	     0.0000	   -0.00663	    0.00663	    4.37307
19960627	 1472.750000	     -1.433	      -1.00	     0.0000	    0.00787	   -0.00787	    2.53481
19960628	 1480.250000	     -0.785	       0.00	     0.0000	    0.00509	    0.00000	    2.51192
19960701	 1490.000000	      0.069	       0.00	     0.0000	    0.00659	    0.00000	    2.48965
19960702	 1483.100000	     -0.486	       0.00	     0.0000	   -0.00463	   -0.00000	    2.46796
19960703	 1476.150000	     -1.035	       0.00	     0.0000	   -0.00469	   -0.00000	    2.44682
19960705	 1459.250000	     -2.262	      -1.00	     0.0000	   -0.01145	    0.01145	    3.21944
19960708	 1458.000000	     -2.134	      -1.00	     0.0000	   -0.00086	    0.00086	    3.28572
19960709	 1461.350000	     -1.736	      -1.00	     0.0000	    0.00230	   -0.00230	    2.98032
19960710	 1461.150000	     -1.622	      -1.00	     0.0000	   -0.00014	    0.00014	    2.97102
19960711	 1438.400000	     -2.784	      -1.00	     0.0000	   -0.01557	    0.01557	    3.60007
19960712	 1434.500000	     -2.625	      -1.00	     0.0000	   -0.00271	    0.00271	    3.78141
19960715	 1407.500000	     -3.318	      -1.00	     0.0000	   -0.01882	    0.01882	    4.24489
19960716	 1417.750000	     -2.472	      -1.00	     0.0000	    0.00728	   -0.00728	    3.61267
19960717	 1430.600000	     -1.762	      -1.00	     0.0000	    0.00906	   -0.00906	    2.88629
19960718	 1442.750000	     -1.188	       0.00	     0.0000	    0.00849	    0.00000	    2.86493
19960719	 1432.900000	     -1.480	      -1.00	     0.0000	   -0.00683	    0.00683	    3.18804
19960722	 1423.750000	     -1.704	      -1.00	     0.0000	   -0.00639	    0.00639	    3.48107
19960723	 1396.400000	     -2.432	      -1.00	     0.0000	   -0.01921	    0.01921	    3.98771
19960724	 1405.500000	     -1.943	      -1.00	     0.0000	    0.00652	   -0.00652	    3.57429
19960725	 1420.000000	     -1.356	      -1.00	     0.0000	    0.01032	   -0.01032	    2.94171
19960726	 1432.350000	     -0.886	       0.00	     0.0000	    0.00870	    0.00000	    2.92164
19960729	 1418.750000	     -1.271	      -1.00	     0.0000	   -0.00949	    0.00949	    3.25887
19960730	 1430.500000	     -0.821	       0.00	     0.0000	    0.00828	    0.00000	    3.23705
19960731	 1435.250000	     -0.612	       0.00	     0.0000	    0.00332	    0.00000	    3.21566
19960801	 1447.000000	     -0.142	       0.00	     0.0000	    0.00819	    0.00000	    3.19469
19960802	 1466.600000	      0.632	       0.00	     0.0000	    0.01355	    0.00000	    3.17413
19960805	 1460.650000	      0.440	       0.00	     0.0000	   -0.00406	   -0.00000	    3.15396
19960806	 1469.300000	      0.783	       0.00	     0.0000	    0.00592	    0.00000	    3.13417
19960807	 1479.350000	      1.161	       0.00	     0.0000	    0.00684	    0.00000	    3.11474
19960808	 1477.000000	      1.052	       0.00	     0.0000	   -0.00159	   -0.00000	    3.09568
19960809	 1474.500000	      0.959	       0.00	     0.0000	   -0.00169	   -0.00000	    3.07696
19960812	 1476.850000	      1.055	       0.00	     0.0000	    0.00159	    0.00000	    3.05857
19960813	 1466.250000	      0.650	       0.00	     0.0000	   -0.00718	   -0.00000	    3.04051
19960814	 1476.500000	      1.020	       0.00	     0.0000	    0.00699	    0.00000	    3.02277
19960815	 1474.750000	      0.948	       0.00	     0.0000	   -0.00119	   -0.00000	    3.00533
19960816	 1471.750000	      0.851	       0.00	     0.0000	   -0.00203	   -0.00000	    2.98820
19960819	 1467.750000	      0.743	       0.00	     0.0000	   -0.00272	   -0.00000	    2.97135
19960820	 1463.500000	      0.610	       0.00	     0.0000	   -0.00290	   -0.00000	    2.95478
19960821	 1465.100000	      0.698	       0.00	     0.0000	    0.00109	    0.00000	    2.93849
19960822	 1478.150000	      1.194	       0.00	     0.0000	    0.00891	    0.00000	    2.92247
19960823	 1475.250000	      1.040	       0.00	     0.0000	   -0.00196	   -0.00000	    2.90670
19960826	 1470.000000	      0.813	       0.00	     0.0000	   -0.00356	   -0.00000	    2.89119
19960827	 1476.200000	      1.029	       0.00	     0.0000	    0.00422	    0.00000	    2.87592
19960828	 1476.750000	      0.994	       0.00	     0.0000	    0.00037	    0.00000	    2.86089
19960829	 1467.450000	      0.594	       0.00	     0.0000	   -0.00630	   -0.00000	    2.84610
19960830	 1460.650000	      0.282	       0.00	     0.0000	   -0.00463	   -0.00000	    2.83153
19960903	 1464.850000	      0.410	       0.00	     0.0000	    0.00288	    0.00000	    2.81718
19960904	 1463.750000	      0.327	       0.00	     0.0000	   -0.00075	   -0.00000	    2.80305
19960905	 1448.500000	     -0.335	       0.00	     0.0000	   -0.01042	   -0.00000	    2.78914
19960906	 1461.000000	      0.170	       0.00	     0.0000	    0.00863	    0.00000	    2.77542
19960909	 1466.600000	      0.372	       0.00	     0.0000	    0.00383	    0.00000	    2.76191
19960910	 1467.850000	      0.382	       0.00	     0.0000	    0.00085	    0.00000	    2.74859
19960911	 1470.000000	      0.456	       0.00	     0.0000	    0.00146	    0.00000	    2.73546
19960912	 1482.250000	      1.181	       0.00	     0.0000	    0.00833	    0.00000	    2.72252
19960913	 1503.050000	      2.354	       1.00	     0.0000	    0.01403	    0.01403	    3.07384
19960916	 1504.900000	      2.466	       1.00	     0.0000	    0.00123	    0.00123	    3.10262
19960917	 1519.750000	      3.111	       1.00	     0.0000	    0.00987	    0.00987	    3.36054
19960918	 1523.350000	      2.968	       1.00	     0.0000	    0.00237	    0.00237	    3.42378
19960919	 1531.900000	      2.964	       1.00	     0.0000	    0.00561	    0.00561	    3.57790
19960920	 1539.450000	      2.830	       1.00	     0.0000	    0.00493	    0.00493	    3.71202
19960923	 1528.000000	      2.074	       1.00	     0.0000	   -0.00744	   -0.00744	    3.39313
19960924	 1532.250000	      2.041	       1.00	     0.0000	    0.00278	    0.00278	    3.46563
19960925	 1541.250000	      2.159	       1.00	     0.0000	    0.00587	    0.00587	    3.61919
19960926	 1540.650000	      1.942	       1.00	     0.0000	   -0.00039	   -0.00039	    3.59004
19960927	 1538.750000	      1.726	       1.00	     0.0000	   -0.00123	   -0.00123	    3.53209
19960930	 1531.500000	      1.384	       1.00	     0.0000	   -0.00471	   -0.00471	    3.34459
19961001	 1529.750000	      1.245	       0.00	     0.0000	   -0.00114	   -0.00000	    3.33026
19961002	 1542.850000	      1.553	       1.00	     0.0000	    0.00856	    0.00856	    3.53561
19961003	 1537.650000	      1.302	       1.00	     0.0000	   -0.00337	   -0.00337	    3.40460
19961004	 1554.500000	      1.681	       1.00	     0.0000	    0.01096	    0.01096	    3.64309
19961007	 1561.200000	      1.733	       1.00	     0.0000	    0.00431	    0.00431	    3.74709
19961008	 1548.400000	      1.285	       1.00	     0.0000	   -0.00820	   -0.00820	    3.43188
19961009	 1550.000000	      1.251	       1.00	     0.0000	    0.00103	    0.00103	    3.44809
19961010	 1545.500000	      1.060	       0.00	     0.0000	   -0.00290	   -0.00000	    3.43408
19961011	 1562.200000	      1.426	       1.00	     0.0000	    0.01081	    0.01081	    3.65753
19961014	 1567.100000	      1.459	       1.00	     0.0000	    0.00314	    0.00314	    3.72755
19961015	 1568.450000	      1.400	       1.00	     0.0000	    0.00086	    0.00086	    3.73723
19961016	 1563.250000	      1.188	       0.00	     0.0000	   -0.00332	   -0.00000	    3.72239
19961017	 1551.250000	      0.821	       0.00	     0.0000	   -0.00768	   -0.00000	    3.70773
19961018	 1552.850000	      0.817	       0.00	     0.0000	    0.00103	    0.00000	    3.69324
19961021	 1540.000000	      0.416	       0.00	     0.0000	   -0.00828	   -0.00000	    3.67892
19961022	 1529.000000	      0.046	       0.00	     0.0000	   -0.00714	   -0.00000	    3.66476
19961023	 1544.500000	      0.474	       0.00	     0.0000	    0.01014	    0.00000	    3.65077
19961024	 1539.000000	      0.234	       0.00	     0.0000	   -0.00356	   -0.00000	    3.63693
19961025	 1538.650000	      0.159	       0.00	     0.0000	   -0.00023	   -0.00000	    3.62325
19961028	 1533.500000	     -0.146	       0.00	     0.0000	   -0.00335	   -0.00000	    3.60973
19961029	 1525.400000	     -0.703	       0.00	     0.0000	   -0.00528	   -0.00000	    3.59635
19961030	 1529.350000	     -0.664	       0.00	     0.0000	    0.00259	    0.00000	    3.58313
19961031	 1547.100000	      0.432	       0.00	     0.0000	    0.01161	    0.00000	    3.57004
19961101	 1549.850000	      0.592	       0.00	     0.0000	    0.00178	    0.00000	    3.55710
19961104	 1550.250000	      0.580	       0.00	     0.0000	    0.00026	    0.00000	    3.54430
19961105	 1562.000000	      1.464	       1.00	     0.0000	    0.00758	    0.00758	    3.69925
19961106	 1581.000000	      2.629	       1.00	     0.0000	    0.01216	    0.01216	    3.90985
19961107	 1587.000000	      2.639	       1.00	     0.0000	    0.00380	    0.00380	    3.98687
19961108	 1590.750000	      2.536	       1.00	     0.0000	    0.00236	    0.00236	    4.03157
19961111	 1596.750000	      2.533	       1.00	     0.0000	    0.00377	    0.00377	    4.10705
19961112	 1585.650000	      1.763	       1.00	     0.0000	   -0.00695	   -0.00695	    3.87589
19961113	 1590.100000	      1.829	       1.00	     0.0000	    0.00281	    0.00281	    3.92981
19961114	 1602.450000	      2.190	       1.00	     0.0000	    0.00777	    0.00777	    4.07454
19961115	 1593.000000	      1.627	       1.00	     0.0000	   -0.00590	   -0.00590	    3.88637
19961118	 1586.500000	      1.254	       1.00	     0.0000	   -0.00408	   -0.00408	    3.75978
19961119	 1599.100000	      1.688	       1.00	     0.0000	    0.00794	    0.00794	    3.90449
19961120	 1597.250000	      1.500	       1.00	     0.0000	   -0.00116	   -0.00116	    3.86187
19961121	 1592.000000	      1.200	       0.00	     0.0000	   -0.00329	   -0.00000	    3.84901
19961122	 1609.750000	      1.792	       1.00	     0.0000	    0.01115	    0.01115	    4.02871
19961125	 1613.000000	      1.766	       1.00	     0.0000	    0.00202	    0.00202	    4.06165
19961126	 1612.900000	      1.630	       1.00	     0.0000	   -0.00006	   -0.00006	    4.04679
19961127	 1620.850000	      1.770	       1.00	     0.0000	    0.00493	    0.00493	    4.13631
19961129	 1624.750000	      1.755	       1.00	     0.0000	    0.00241	    0.00241	    4.17679
19961202	 1635.000000	      1.914	       1.00	     0.0000	    0.00631	    0.00631	    4.28753
19961203	 1622.250000	      1.414	       1.00	     0.0000	   -0.00780	   -0.00780	    4.04985
19961204	 1623.000000	      1.346	       1.00	     0.0000	    0.00046	    0.00046	    4.04759
19961205	 1626.500000	      1.358	       1.00	     0.0000	    0.00216	    0.00216	    4.08201
19961206	 1617.500000	      1.031	       0.00	     0.0000	   -0.00553	   -0.00000	    4.06913
19961209	 1645.600000	      1.719	       1.00	     0.0000	    0.01737	    0.01737	    4.26496
19961210	 1638.750000	      1.444	       1.00	     0.0000	   -0.00416	   -0.00416	    4.14876
19961211	 1644.000000	      1.495	       1.00	     0.0000	    0.00320	    0.00320	    4.20056
19961212	 1631.250000	      1.074	       0.00	     0.0000	   -0.00776	   -0.00000	    4.18757
19961213	 1619.750000	      0.695	       0.00	     0.0000	   -0.00705	   -0.00000	    4.17470
19961216	 1596.500000	     -0.062	       0.00	     0.0000	   -0.01435	   -0.00000	    4.16195
19961217	 1602.750000	      0.071	       0.00	     0.0000	    0.00391	    0.00000	    4.14932
19961218	 1627.200000	      0.906	       0.00	     0.0000	    0.01526	    0.00000	    4.13680
19961219	 1634.500000	      1.153	       0.00	     0.0000	    0.00449	    0.00000	    4.12439
19961220	 1622.500000	      0.628	       0.00	     0.0000	   -0.00734	   -0.00000	    4.11210
19961223	 1610.750000	      0.033	       0.00	     0.0000	   -0.00724	   -0.00000	    4.09991
19961224	 1623.750000	      0.644	       0.00	     0.0000	    0.00807	    0.00000	    4.08783
19961226	 1631.250000	      1.001	       0.00	     0.0000	    0.00462	    0.00000	    4.07586
19961227	 1623.900000	      0.545	       0.00	     0.0000	   -0.00451	   -0.00000	    4.06399
19961230	 1613.000000	     -0.125	       0.00	     0.0000	   -0.00671	   -0.00000	    4.05222
19961231	 1605.650000	     -0.586	       0.00	     0.0000	   -0.00456	   -0.00000	    4.04056
19970102	 1603.250000	     -0.795	       0.00	     0.0000	   -0.00149	   -0.00000	    4.02900
19970103	 1636.000000	      1.204	       0.00	     0.0000	    0.02043	    0.00000	    4.01753
19970106	 1637.250000	      1.207	       0.00	     0.0000	    0.00076	    0.00000	    4.00617
19970107	 1651.350000	      1.953	       1.00	     0.0000	    0.00861	    0.00861	    4.13237
19970108	 1640.000000	      1.207	       0.00	     0.0000	   -0.00687	   -0.00000	    4.12076
19970109	 1642.250000	      1.282	       1.00	     0.0000	    0.00137	    0.00137	    4.13656
19970110	 1653.250000	      1.877	       1.00	     0.0000	    0.00670	    0.00670	    4.23736
19970113	 1649.500000	      1.576	       1.00	     0.0000	   -0.00227	   -0.00227	    4.17609
19970114	 1668.250000	      2.495	       1.00	     0.0000	    0.01137	    0.01137	    4.32182
19970115	 1648.400000	      1.193	       0.00	     0.0000	   -0.01190	   -0.00000	    4.30992
19970116	 1660.850000	      1.799	       1.00	     0.0000	    0.00755	    0.00755	    4.41711
19970117	 1667.750000	      1.997	       1.00	     0.0000	    0.00415	    0.00415	    4.47824
19970120	 1684.850000	      2.548	       1.00	     0.0000	    0.01025	    0.01025	    4.60852
19970121	 1696.750000	      2.684	       1.00	     0.0000	    0.00706	    0.00706	    4.70624
19970122	 1710.350000	      2.773	       1.00	     0.0000	    0.00802	    0.00802	    4.81294
19970123	 1696.750000	      2.035	       1.00	     0.0000	   -0.00795	   -0.00795	    4.60781
19970124	 1680.750000	      1.367	       1.00	     0.0000	   -0.00943	   -0.00943	    4.36720
19970127	 1675.000000	      1.098	       0.00	     0.0000	   -0.00342	   -0.00000	    4.35564
19970128	 1676.750000	      1.105	       0.00	     0.0000	    0.00104	    0.00000	    4.34416
19970129	 1678.250000	      1.096	       0.00	     0.0000	    0.00089	    0.00000	    4.33278
19970130	 1696.500000	      1.588	       1.00	     0.0000	    0.01087	    0.01087	    4.46204
19970131	 1703.750000	      1.679	       1.00	     0.0000	    0.00427	    0.00427	    4.51982
19970203	 1701.250000	      1.494	       1.00	     0.0000	   -0.00147	   -0.00147	    4.47991
19970204	 1702.000000	      1.439	       1.00	     0.0000	    0.00044	    0.00044	    4.47634
19970205	 1673.750000	      0.537	       0.00	     0.0000	   -0.01660	   -0.00000	    4.46484
19970206	 1668.250000	      0.330	       0.00	     0.0000	   -0.00329	   -0.00000	    4.45344
19970207	 1683.950000	      0.783	       0.00	     0.0000	    0.00941	    0.00000	    4.44211
19970210	 1651.750000	     -0.275	       0.00	     0.0000	   -0.01912	   -0.00000	    4.43088
19970211	 1659.000000	     -0.089	       0.00	     0.0000	    0.00439	    0.00000	    4.41973
19970212	 1684.000000	      0.711	       0.00	     0.0000	    0.01507	    0.00000	    4.40866
19970213	 1686.000000	      0.732	       0.00	     0.0000	    0.00119	    0.00000	    4.39767
19970214	 1681.050000	      0.516	       0.00	     0.0000	   -0.00294	   -0.00000	    4.38677
19970218	 1678.750000	      0.386	       0.00	     0.0000	   -0.00137	   -0.00000	    4.37595
19970219	 1677.250000	      0.274	       0.00	     0.0000	   -0.00089	   -0.00000	    4.36521
19970220	 1660.700000	     -0.566	       0.00	     0.0000	   -0.00987	   -0.00000	    4.35454
19970221	 1644.250000	     -1.399	      -1.00	     0.0000	   -0.00991	    0.00991	    4.46949
19970224	 1663.750000	     -0.500	       0.00	     0.0000	    0.01186	    0.00000	    4.45863
19970225	 1661.750000	     -0.628	       0.00	     0.0000	   -0.00120	   -0.00000	    4.44786
19970226	 1657.750000	     -0.898	       0.00	     0.0000	   -0.00241	   -0.00000	    4.43716
19970227	 1624.000000	     -2.540	      -1.00	     0.0000	   -0.02036	    0.02036	    4.57150
19970228	 1625.750000	     -2.249	      -1.00	     0.0000	    0.00108	   -0.00108	    4.54189
19970303	 1637.000000	     -1.654	      -1.00	     0.0000	    0.00692	   -0.00692	    4.39343
19970304	 1640.500000	     -1.408	      -1.00	     0.0000	    0.00214	   -0.00214	    4.34570
19970305	 1653.000000	     -0.856	       0.00	     0.0000	    0.00762	    0.00000	    4.33551
19970306	 1632.750000	     -1.666	      -1.00	     0.0000	   -0.01225	    0.01225	    4.45813
19970307	 1621.750000	     -1.958	      -1.00	     0.0000	   -0.00674	    0.00674	    4.53653
19970310	 1636.000000	     -1.290	      -1.00	     0.0000	    0.00879	   -0.00879	    4.35080
19970311	 1626.000000	     -1.576	      -1.00	     0.0000	   -0.00611	    0.00611	    4.42188
19970312	 1615.900000	     -1.850	      -1.00	     0.0000	   -0.00621	    0.00621	    4.49345
19970313	 1617.550000	     -1.664	      -1.00	     0.0000	    0.00102	   -0.00102	    4.46653
19970314	 1617.300000	     -1.555	      -1.00	     0.0000	   -0.00015	    0.00015	    4.45875
19970317	 1612.650000	     -1.600	      -1.00	     0.0000	   -0.00288	    0.00288	    4.49027
19970318	 1604.100000	     -1.753	      -1.00	     0.0000	   -0.00530	    0.00530	    4.55109
19970319	 1590.000000	     -2.025	      -1.00	     0.0000	   -0.00879	    0.00879	    4.64428
19970320	 1599.250000	     -1.617	      -1.00	     0.0000	    0.00582	   -0.00582	    4.52852
19970321	 1589.250000	     -1.819	      -1.00	     0.0000	   -0.00625	    0.00625	    4.59809
19970324	 1584.900000	     -1.838	      -1.00	     0.0000	   -0.00274	    0.00274	    4.62675
19970325	 1584.750000	     -1.746	      -1.00	     0.0000	   -0.00009	    0.00009	    4.61789
19970326	 1609.750000	     -0.895	       0.00	     0.0000	    0.01578	    0.00000	    4.60763
19970327	 1593.250000	     -1.336	      -1.00	     0.0000	   -0.01025	    0.01025	    4.70831
19970331	 1570.500000	     -1.907	      -1.00	     0.0000	   -0.01428	    0.01428	    4.82509
19970401	 1572.850000	     -1.692	      -1.00	     0.0000	    0.00150	   -0.00150	    4.79100
19970402	 1553.750000	     -2.045	      -1.00	     0.0000	   -0.01214	    0.01214	    4.89793
19970403	 1581.000000	     -1.218	       0.00	     0.0000	    0.01754	    0.00000	    4.88717
19970404	 1595.000000	     -0.774	       0.00	     0.0000	    0.00886	    0.00000	    4.87649
19970407	 1606.800000	     -0.376	       0.00	     0.0000	    0.00740	    0.00000	    4.86587
19970408	 1618.000000	      0.032	       0.00	     0.0000	    0.00697	    0.00000	    4.85532
19970409	 1603.250000	     -0.411	       0.00	     0.0000	   -0.00912	   -0.00000	    4.84484
19970410	 1590.400000	     -0.819	       0.00	     0.0000	   -0.00801	   -0.00000	    4.83443
19970411	 1563.500000	     -1.674	      -1.00	     0.0000	   -0.01691	    0.01691	    4.94851
19970414	 1582.350000	     -0.959	       0.00	     0.0000	    0.01206	    0.00000	    4.93793
19970415	 1573.500000	     -1.244	       0.00	     0.0000	   -0.00559	   -0.00000	    4.92740
19970416	 1575.500000	     -1.126	       0.00	     0.0000	    0.00127	    0.00000	    4.91695
19970417	 1581.500000	     -0.830	       0.00	     0.0000	    0.00381	    0.00000	    4.90656
19970418	 1588.750000	     -0.494	       0.00	     0.0000	    0.00458	    0.00000	    4.89624
19970421	 1575.750000	     -0.979	       0.00	     0.0000	   -0.00818	   -0.00000	    4.88598
19970422	 1593.000000	     -0.199	       0.00	     0.0000	    0.01095	    0.00000	    4.87578
19970423	 1614.250000	      0.878	       0.00	     0.0000	    0.01334	    0.00000	    4.86565
19970424	 1610.500000	      0.758	       0.00	     0.0000	   -0.00232	   -0.00000	    4.85559
19970425	 1591.850000	     -0.154	       0.00	     0.0000	   -0.01158	   -0.00000	    4.84558
19970428	 1603.250000	      0.534	       0.00	     0.0000	    0.00716	    0.00000	    4.83564
19970429	 1632.250000	      2.122	       1.00	     0.0000	    0.01809	    0.01809	    4.94431
19970430	 1645.850000	      2.577	       1.00	     0.0000	    0.00833	    0.00833	    5.02037
19970501	 1655.500000	      2.700	       1.00	     0.0000	    0.00586	    0.00586	    5.07626
19970502	 1684.350000	      3.255	       1.00	     0.0000	    0.01743	    0.01743	    5.17979
19970505	 1709.350000	      3.325	       1.00	     0.0000	    0.01484	    0.01484	    5.27982
19970506	 1691.000000	      2.426	       1.00	     0.0000	   -0.01074	   -0.01074	    5.08441
19970507	 1680.250000	      1.935	       1.00	     0.0000	   -0.00636	   -0.00636	    4.97737
19970508	 1692.250000	      2.032	       1.00	     0.0000	    0.00714	    0.00714	    5.04062
19970509	 1692.250000	      1.857	       1.00	     0.0000	    0.00000	    0.00000	    5.03055
19970512	 1696.750000	      1.798	       1.00	     0.0000	    0.00266	    0.00266	    5.05196
19970513	 1685.250000	      1.441	       1.00	     0.0000	   -0.00678	   -0.00678	    4.93943
19970514	 1682.750000	      1.306	       1.00	     0.0000	   -0.00148	   -0.00148	    4.91022
19970515	 1700.000000	      1.547	       1.00	     0.0000	    0.01025	    0.01025	    4.99264
19970516	 1686.750000	      1.205	       0.00	     0.0000	   -0.00779	   -0.00000	    4.98285
19970519	 1683.400000	      1.072	       0.00	     0.0000	   -0.00199	   -0.00000	    4.97313
19970520	 1712.750000	      1.565	       1.00	     0.0000	    0.01743	    0.01743	    5.07398
19970521	 1719.250000	      1.579	       1.00	     0.0000	    0.00380	    0.00380	    5.10576
19970522	 1717.250000	      1.437	       1.00	     0.0000	   -0.00116	   -0.00116	    5.08113
19970523	 1729.750000	      1.557	       1.00	     0.0000	    0.00728	    0.00728	    5.14202
19970527	 1753.250000	      1.825	       1.00	     0.0000	    0.01359	    0.01359	    5.23346
19970528	 1751.500000	      1.659	       1.00	     0.0000	   -0.00100	   -0.00100	    5.21095
19970529	 1740.150000	      1.374	       1.00	     0.0000	   -0.00648	   -0.00648	    5.10877
19970530	 1729.250000	      1.132	       0.00	     0.0000	   -0.00626	   -0.00000	    5.09903
19970602	 1725.250000	      1.007	       0.00	     0.0000	   -0.00231	   -0.00000	    5.08935
19970603	 1696.500000	      0.458	       0.00	     0.0000	   -0.01666	   -0.00000	    5.07972
19970604	 1695.000000	      0.385	       0.00	     0.0000	   -0.00088	   -0.00000	    5.07015
19970605	 1700.250000	      0.440	       0.00	     0.0000	    0.00310	    0.00000	    5.06063
19970606	 1715.250000	      0.698	       0.00	     0.0000	    0.00882	    0.00000	    5.05117
19970609	 1723.700000	      0.844	       0.00	     0.0000	    0.00493	    0.00000	    5.04175
19970610	 1710.750000	      0.507	       0.00	     0.0000	   -0.00751	   -0.00000	    5.03239
19970611	 1717.250000	      0.622	       0.00	     0.0000	    0.00380	    0.00000	    5.02309
19970612	 1719.500000	      0.640	       0.00	     0.0000	    0.00131	    0.00000	    5.01383
19970613	 1732.500000	      1.007	       0.00	     0.0000	    0.00756	    0.00000	    5.00462
19970616	 1744.000000	      1.419	       1.00	     0.0000	    0.00664	    0.00664	    5.05848
19970617	 1754.000000	      1.762	       1.00	     0.0000	    0.00573	    0.00573	    5.10521
19970618	 1739.750000	      1.196	       0.00	     0.0000	   -0.00812	   -0.00000	    5.09590
19970619	 1750.500000	      1.599	       1.00	     0.0000	    0.00618	    0.00618	    5.14575
19970620	 1742.500000	      1.182	       0.00	     0.0000	   -0.00457	   -0.00000	    5.13642
